document_modified,term_localName,term_isDefinedBy,term_created,term_modified,term_deprecated,replaces_term,replaces1_term,replaces2_term,label,definition,usage,notes,type,controlled_value_string,tdwgutility_organizedInClass,SKOS_inSchema,tdwgutility_repeatable,examples,database,vann_preferredNamespacePrefix,vann_preferredNamespaceUri
2021-04-15T20:25:08-06:00,Fecundity,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Fecundity,"In the context of a population, is the combined maximum potential of its individuals to produce offspring",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,MortalityRate,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Mortality rate,Probability of dying; the ratio between the number of deaths in a given time interval to the number of subjects alive at the start of this interval,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,audiencesUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Unstructured Audiences,List audience codes separated by means of comma or /.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,RecordMetadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,language,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Language,"The language of the taxon record, according to ISO 639.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,RecordMetadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,revision,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,revision,"Creators, revision status and dates of the record",,,http://www.w3.org/2000/01/rdf-schema#Class,,RecordMetadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,reproductionAtomized,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,atomized reproduction,Reproduction element in structured format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Reproduction,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,reproductionUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,unstructured reproduction,Reproduction element in text block format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Reproduction,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,interactionUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Unstructured Interaction,interaction element in text block format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Interactions,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,synonymsAtomized,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,atomized synonyms,list of synonyms in a structured format,,tsc:ScientificName,http://www.w3.org/2000/01/rdf-schema#Class,,NomenclatureAndClassification,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,synonymsAtomizedType,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,synonyms Atomized Type,Type for atomized synonyms,,"Los ""Type"" los eliminamos ¿no? (FP)",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,NomenclatureAndClassification,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,synonymsType,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,synonyms type,"A type of sequence of sequences of zero or more Atomized and Unstructured synonyms, each one with their optional ancillary data",,"Los ""Type"" los eliminamos ¿no? (FP)",http://www.w3.org/2000/01/rdf-schema#Class,,NomenclatureAndClassification,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,synonymsUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,unstructured synonyms,list of synonyms elements in a text block format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,NomenclatureAndClassification,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,SynonymName ,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Synonym name ,Scientific name of the synonym,,"tcs: ScientificName. An object that represents a single scientific biological name that either is, or appears to be, governed by one of the biological codes of nomenclature. These are not taxa. Taxa, whether accepted or not, are represented by TaxonConcept objects. Vernacular names are also dealt with under taxon concepts",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,NomenclatureAndClassification,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,SynonymStatus,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Synonym status,Nomenclatural Status,,dc:nomenclaturalStatus. http://rs.tdwg.org/dwc/terms/index.htm#nomenclaturalStatus,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,NomenclatureAndClassification,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,targetAudiences,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,target audiences,"Type of sequence of sequences of zero or more Atomized and Unstructured synonyms, each one with their optional ancillary data","Biodiversity researchers, teachers and students, decision makers, professionals from another areas and general public.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,NomenclatureAndClassification,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Audience,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Audience,Repetitive concept where the target audiences are written one by one.,,Predetermined list: 01. Expert (High). 02. Knowledgeable (Medium). 03. General (Low).,http://www.w3.org/2004/02/skos/core#ConceptScheme,,RecordMetadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Keys,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Keys,Dichotomic or multi-access key.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,TaxonomicDescription,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,keys,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Keys,Dichotomic or multientrance keys.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,TaxonomicDescription,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,fullDescriptionAtomized,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Atomized Full Description,fullDescription element in structured format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,TaxonomicDescription,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,fullDescriptionUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Unstructured Full Description,fullDescription element in text block format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,TaxonomicDescription,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,briefDescription,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Brief Description,"Brief description which reflect only the diagnostic characters, i.e. those that distinguish a taxon from other related or close taxa.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,TaxonomicDescription,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,fullDescription,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Full Description,"Complete and detailed account of the taxonomic and systematic characters, i.e. those that define and allow to recognize an organism.",,,http://www.w3.org/2000/01/rdf-schema#Class,,TaxonomicDescription,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,taxonomicDescriptionUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,unstructured taxonomic description,TaxonomicDescription element in text block format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,TaxonomicDescription,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,BaseElements,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Base Elements,Basic information to identify the record.,,,http://www.w3.org/2000/01/rdf-schema#Class,,BaseElements,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,demographyAndThreat,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Demography And Threat,"Information concerning the demographic aspects of the species, as well as the conservation status",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,habitatAndDistribution,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Habitat And Distribution,Distribution of the species,,,http://www.w3.org/2000/01/rdf-schema#Class,,HabitatAndDistribution,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,identificationKeys,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Identification Keys,"Tool for the identification of organisms, comprising a series of steps, each of which represents a question about one or more characters of the organism. Each step offers multiple alternatives, choosing one of them will lead us to the next step until ending, finally, in the name of the organism.",,"Most printed keys have only two alternatives, so called dichotomous keys. A taxon includes a key or an identification of key in the subordinate taxons. If we are in a register of a genre, this register would include the keys of the species that this register includes, and if itÂ´s one specie, then it would include the key of the infraspecific rank (For plants: subspecies, variety forms)",http://www.w3.org/2000/01/rdf-schema#Class,,TaxonomicDescription,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,invasiveness,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Invasiveness,"Information about invasive exotic species that could threaten to ecosystem, habitats and species",,,http://www.w3.org/2000/01/rdf-schema#Class,,Invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,NaturalHistory,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,natural history,"Relevant descriptive information about the species: Life Form, Life Cycle, Reproduction, Annual Cycles, Feeding, Dispersal, Behavior, Interactions, Molecular Data, Migratory, Ecological Significance, Miscellaneous Details, Environmental Envelope and Ancillary Data.",,,http://www.w3.org/2000/01/rdf-schema#Class,,NaturalHistory,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,RecordMetadata,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,record metadata,"This element includes the information about the Version, Revision,the language and target audiences of the Taxon Record.",,,http://www.w3.org/2000/01/rdf-schema#Class,,RecordMetadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,taxonomicalDescription,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,taxonomic description,Description of Taxon,,"Description of Taxon: Brief description, Full description, Identification keys and Ancillary Data",http://www.w3.org/2000/01/rdf-schema#Class,,TaxonomicDescription,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,territoryUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,unstructured territory,"Information associated mostly to vertebrates, referring to the territorial extension of the individual or group in terms of its activities (feeding, mating, etc.). As a text block.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,ExtentOfOccurrence,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Extent of occurrence,"Area contained within the shortest continuous imaginary boundary which can be drawn to encompass all the known, inferred or projected sites of present occurrence of a taxon, excluding cases of vagrancy.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,AreaOfOccupancy,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Area of occupancy,"Area within its 'extent of occurrence' (see EOO) which is occupied by a taxon, excluding cases of vagrancy. The measure reflects the fact that a taxon will not usually occur throughout the area of its extent of occurrence, which may contain unsuitable or unoccupied habitats.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,directThreats,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Direct Threats,"Direct threats are the proximate human activities or processes that have caused, are causing, or may cause the destruction, degradation, and/or impairment of biodiversity targets. Direct threats are synonymous with sources of stress and proximate pressures.",,"Examples: unsustainable fishing or logging. Threats can be past (historical), ongoing, and/or likely to occur in the future.",http://www.w3.org/2000/01/rdf-schema#Class,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,directThreatAtomized,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Atomized Direct Threat,"directThreats element in structured format.
",,,http://www.w3.org/2000/01/rdf-schema#Class,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,directThreatUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Unstructured Direct Threat,directThreats element in text block format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,threatStatusUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,unstructured threat status,Information about the status of the taxon.As a text block.,,,http://www.w3.org/2000/01/rdf-schema#Class,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,threatStatusAtomized,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,threat Status Atomized,ThreatStatus element in structured format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,ThreatCategory,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Threat category,Description of the conservation status.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Authority,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Authority,Organism or institution that assess the status.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,AppliesTo,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Applies to,Location where the status is used.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Strategy,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Trophic Strategy,"Tactic used to obtain energy or nutrients. A controlled vocabulary is 
recommended. e.g. Chemosynthetic organisms,Photosynthetic 
organisms,Parasites,Decomposers,Suspension feeders,Substrate feeders, 
Grazers,Fluid-feeders,Predators...",,,http://www.w3.org/2004/02/skos/core#ConceptScheme,,Feeding,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,StrategyRemarks,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Trophic Strategy Remarks,Information notes about specific feeding strategies.,,,http://www.w3.org/2004/02/skos/core#ConceptScheme,,Feeding,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,usesAtomized,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,uses atomized ,"Ways in which species are utilized by people, including Folklore. Also applied to Animals and Fungi.",,,http://www.w3.org/2000/01/rdf-schema#Class,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,usesUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,unstructured uses,Uses in a unstructured format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,SourceOfInformation,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Source Of Information,"Where does the observation come from? Reference citations should be given. Where appropriate, voucher specimen details should be provided (collector, number, date, herbarium) as well as details of the recorded informant (name, gender, approximate age, occupation, ethnic identity, locality and spoken language).",,,http://www.w3.org/2000/01/rdf-schema#Class,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Use-Value,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Use-Value,"What is the plant used for, or what negative values does it have.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,PartUsed,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Part Used,"Acc. TDWG Economic Botany. Which plant parts are used, or have any negative values.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Users,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Users,Acc. TDWG Economic Botany. The user group who recognizes the value and/or use of the plant.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Organisms,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Organisms,Acc. TDWG Economic Botany. Organisms which use the plant/plant parts.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,VernacularNameUseAnnotations,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Vernacular Name Use Annotations,"Acc. TDWG Economic Botany. The name of the taxon must be distinguished from the name of theplant parts, the names of any processing stages, and the final product name. Names used in trade should be identified. It should also be mentioned if any vernacular name refers to more than one taxon. The use of some names may be restricted to a time of year or occasion, or have sacred connotations. The language or dialect to which the names belong should be stated along with details of the ethnic group. Care should be taken with transliteration into the Roman alphabet; if a standard system exists, use it and note which one it is.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,ProductionDetails,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Production Details,"Definition:        Acc. TDWG Economic Botany. (where relevant). Give details of protection, cultivation, harvesting, yields, processing and storage methods used and take note of special tools, timing etc.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,MeansOfApplication-Administration,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Means Of Application-Administration,"Acc. TDWG Economic Botany. This is specific relevant for medicines, poisons .",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,SeasonOfAvailability-Use,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Season Of Availability-Use,"Acc. TDWG Economic Botany. The season in which the plant is available/is used and, if relevant, the time of day.",,,http://www.w3.org/2000/01/rdf-schema#Class,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Conservation-ExplotationData,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Conservation-Explotation Data,"Acc. TDWG Economic Botany. Frequency record of plants, details of regeneration, sustainability or over-exploitation and any locally imposed bans on felling or harvesting.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,UseTypeAtomized,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Use Type Atomized,"Acc. TDWG Economic Botany. Type of use: traditional, modern, industrial or just a possible use.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Economics,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Economics,"Acc. TDWG Economic Botany. Real or potential existence of trade in live plants, plant parts or derivatives and, if so, the trade scale.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,RatingPopularity,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Rating Popularity,"Acc. TDWG Economic Botany. Assessment of the plant for its use and possible preference to other species, pointing out, in this case, which species are they.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Properties,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Properties,Acc. TDWG Economic Botany. Details of properties which influence its value for a specified purpose.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Potential,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Potential,"Acc. TDWG Economic Botany. Potential increase in the use, cultivation or production or possibility of introduction in other areas or social groups.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,UseNotes,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Use Notes,Notes about how species are utilized by people.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,managementAndConservationAtomized,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Management And Conservation Atomized,Management: actions directed at conserving or restoring species / Conservation: interventions undertaken designed to preserve species in an structured manner,,,http://www.w3.org/2000/01/rdf-schema#Class,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,ManagementAndConservationType,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Management And Conservation Type,Management: actions aimed at conserving or recovering species / Conservation: undertaken interventions designed to preserve species.,,,http://www.w3.org/2000/01/rdf-schema#Class,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Objetives,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Objetives,Specific purposes of the management actions. Each objective must be separated by ;,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,ManagementPlan,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Management Plan,plan guiding the overall management project.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,Actions,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Actions,Individual tasks in which a management project can be atomized. Each action must be separated by ;,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,ActionsType,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Actions Type,Each action must have one type. In the case that one action doesn't have type then put blank.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,HumanAndEnvironmentalrelevance,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Human And Environmental Relevance,"Impact or value an species has either on the environment or on humans, and that justify management measures.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,usesManagementAndConservation,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,uses management and conservation,"Ways in which species are utilized by people, including Folklore.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,usesManagementAndConservationUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,uses management and conservation unstructured ,UsesManagementAndConservation element in text block format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,managementAndConservation,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Management And Conservation,Management: actions directed at conserving or restoring species / Conservation: interventions undertaken designed to preserve species.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,managementAndConservationUnstructured,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,Management And Conservation Unstructured,Management: actions directed at conserving or restoring species / Conservation: interventions undertaken designed to preserve species as a text block,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,uses,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,uses,Ways in which species are utilized by people,,,http://www.w3.org/2000/01/rdf-schema#Class,,UsesManagementAndConservation,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,taxonomicDescriptionType,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,taxonomic description type,"Brief description, Full description, Identification keys and Ancillary Data.",,"Los ""Type"" los eliminamos ¿no? (FP)","http://www.w3.org/2000/01/rdf-schema#Class
",,TaxonomicDescription,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,taxonRecordName,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,taxon recordname,Complete information about the name of the taxon.,,tsc:ScientificName,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,NomenclatureAndClassification,,,,plic,plic,http://rs.tdwg.org/plic/terms/
2021-04-15T20:25:08-06:00,territoryAtomized,http://rs.tdwg.org/plic/terms/,2021-04-15,2021-04-15,,,,,territory atomized ,Territory element in structured format,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/
