termListVersion,termVersion
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks01-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks02-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks03-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks04-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks05-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks06-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks07-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks08-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks09-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks10-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks11-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks12-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks13-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/StrategyRemarks14-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/fullDescription-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/fullDescriptionAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/fullDescriptionUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/habitatAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/habitatAndDistribution-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/habitatAndDistributionUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/habitats-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/habitatUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/hierarchy-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/interactionAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/identificationKeys-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Keys-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/interactions-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/interactionUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/SpeciesInteraction-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/InteractionSpeciesType-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/invasiveness-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/invasivenessAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/invasivenessUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/origin-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/presence-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/persistence-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/distribution-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/harmful-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/modified-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/startValidDate-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/endValidDate-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/countryCode-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/stateProvince-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/county-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/localityName-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/language-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/citation-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/abundance-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/trend-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/rateOfSpread-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/regulatoryListing-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/memo-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/publicationDate-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/localityType-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/WhatImpact-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/vector-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Route-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactTarget-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactTarget01-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactTarget02-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactTarget03-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactTarget04-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism01-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism02-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism03-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism04-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism05-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism06-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism07-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism08-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism09-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism10-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism11-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism12-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism13-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism14-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism15-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism16-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism17-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism18-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism19-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism20-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/impactMechanism21-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/keys-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/legislationAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/language-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/lifeCycle-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/lifeForm-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/lifeCycleAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/lifeCycleUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/lifeFormAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/lifeFormUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/legislation-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/legislationUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/LegislationType-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/LegislationName-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/ProtectionLegalStatus-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/LegislationRead-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Status-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Type-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Norm-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/AppliesTo-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/managementAndConservation-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/managementAndConservationAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/managementAndConservationUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/ManagementAndConservationType-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Objetives-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/ManagementPlan-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Actions-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/ActionsType-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/HumanAndEnvironmentalrelevance-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/metadata-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Dataset_ID-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/dateStamp-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/dataset-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/resourceLogoUrl-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Migratory-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/MigratoryAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/migratoryUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Causes-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Causes01-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Causes02-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Causes03-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Patterns-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Patterns01-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Patterns02-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Patterns03-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Patterns04-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Patterns05-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Routes-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Season-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/miscDetails-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/MolecularData-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/MolecularDataAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/MolecularDataUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/RelatedTo-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/NaturalHistory-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/naturalHistoryUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/nomenclatureAndClassification-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/commonNamesUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/PopulationBiology-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/PopulationBiologyAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/populationBiologyUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/AbundanceData-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/DensityData-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/PatternDistribution-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Size-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/SexRatio-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Fecundity-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/MortalityRate-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/BirthRate-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/NumberIndividualsPerObservation-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/AverageDensity-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/PopulationTrend-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Recruitment-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/PopulationGrowthRate-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Emigration-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Immigration-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/DescriptionLifeStages-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/ProportionIndividualsPerStageLife-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/CarryingCapacity-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/RecordMetadata-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/reproductionAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/revision-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Reproduction-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/reproductionUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/synonymsAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/synonymsAtomizedType-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/synonyms-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/synonymsType-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/synonymsUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/SynonymName -2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/SynonymStatus-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/targetAudiences-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/taxonomicalDescription-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/taxonomicDescriptionType-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/taxonomicDescriptionUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/TaxonRecord-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/taxonRecordName-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/ScientificName-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/territoryUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/territory-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/territoryAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/ExtentOfOccurrence-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/AreaOfOccupancy-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/threatStatusUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/threatStatus-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/threatStatusAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/ThreatCategory-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Authority-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/AppliesTo-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/usesAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/uses-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/usesManagementAndConservation-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/usesManagementAndConservationUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/usesUnstructured-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/SourceOfInformation-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Use-Value-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/PartUsed-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Users-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Organisms-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/VernacularNameUseAnnotations-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/ProductionDetails-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/MeansOfApplication-Administration-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/SeasonOfAvailability-Use-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Conservation-ExplotationData-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/UseTypeAtomized-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Economics-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/RatingPopularity-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Properties-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/Potential-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/UseNotes-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/value-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/version-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/id-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/taxonRecordID-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/scientificName-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/synonymName-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/AncillaryData-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/measurementOrFact-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/nameAccordingTo-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/taxonConceptID-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/country-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/stateProvince-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/county-2021-02-23
http://rs.tdwg.org/plic/version/terms/2021-02-23,http://rs.tdwg.org/plic/terms/version/municipality-2021-02-23
