document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,definition,usage,notes,type,controlled value string,tdwgutility_organizedInClass,SKOS_inSchema,tdwgutility_repeatable,examples,database,vann_preferredNamespacePrefix,vann_preferredNamespaceUri,term_localName
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/origin-2021-02-23,origin-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Origin,"Controlled vocabulary: Indigenous, Exotic, Unknown.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,origin
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/presence-2021-02-23,presence-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Presence ,"Controlled vocabulary: Absent, SometimesPresent, Present, Unknown, Reported.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,presence
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/persistence-2021-02-23,persistence-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Persistence,"Controlled vocabulary: Persistent, Temporary, Transient, DiedOut, Unknown.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,persistence
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/distribution-2021-02-23,distribution-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Distribution,"Controlled vocabulary: Widespread, Moderate, Localized, Unknown.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,distribution
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/harmful-2021-02-23,harmful-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Harmful,"Controlled vocabulary: Yes, No, Potentially, Unknown.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,harmful
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/modified-2021-02-23,modified-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Modified,The Modified is the last date that the record was changed,,From GISIN: SpeciesStatus. http://www.gisin.org/cwis438/websites/GISINDirectory/Tech/ProtocolSpecification.php#4.4.1.1,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,InvasivenessAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,modified
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/startValidDate-2021-02-23,startValidDate-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Start Valid Date,"The StartValidDate and EndValidDate represent the range of when a ""status"" data Model is valid. Data providers should return an empty element for the EndValidDate if the status is still current.",,From GISIN: SpeciesStatus. http://www.gisin.org/cwis438/websites/GISINDirectory/Tech/ProtocolSpecification.php#4.4.1.1,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,InvasivenessAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,startValidDate
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/endValidDate-2021-02-23,endValidDate-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,End Valid Date,"The StartValidDate and EndValidDate represent the range of when a ""status"" data Model is valid. Data providers should return an empty element for the EndValidDate if the status is still current.",,From GISIN: SpeciesStatus. http://www.gisin.org/cwis438/websites/GISINDirectory/Tech/ProtocolSpecification.php#4.4.1.1,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,InvasivenessAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,endValidDate
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/countryCode-2021-02-23,countryCode-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Country Code,The standard code for the country in which the Location occurs. Recommended best practice is to use ISO 3166-1-alpha-2 country codes.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,countryCode
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/stateProvince-2021-02-23,stateProvince-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,State Province,"The name of the next smaller administrative region than country (state, 
province, canton, department, region, etc.) in which the Location 
occurs.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,stateProvince
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/county-2021-02-23,county-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,County,"The full, unabbreviated name of the next smaller administrative region 
than stateProvince (county, shire, department, etc.) in which the 
Location occurs.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,county
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/localityName-2021-02-23,localityName-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Locality Name,Protocol Specification on Locations,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,localityName
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/language-2021-02-23,language-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Language,"Language used to write the species information, use ISO 639-2 vocabulary.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,InvasivenessAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,language
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/citation-2021-02-23,citation-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Citation,Publication date of the current version,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,InvasivenessAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,citation
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/abundance-2021-02-23,abundance-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Abundance,"Controlled vocabulary: Dominant, Common, Rare, Zero, Unknown, Monoculture.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,abundance
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/trend-2021-02-23,trend-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Trend,"Controlled vocabulary: Stable, Declining, Unknown, Expanding.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,trend
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/rateOfSpread-2021-02-23,rateOfSpread-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Rate Of Spread,"Controlled vocabulary: Rapid, Moderate, Slow, Unknown.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,rateOfSpread
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/regulatoryListing-2021-02-23,regulatoryListing-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Regulatory Listing,"Controlled vocabulary: Prohibited, Restricted, NotConsidered, Unknown.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,regulatoryListing
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/memo-2021-02-23,memo-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Memo,,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,InvasivenessAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,memo
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/publicationDate-2021-02-23,publicationDate-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Publication Date,Publication date of the current version,,From GISIN: SpeciesStatus. http://www.gisin.org/cwis438/websites/GISINDirectory/Tech/ProtocolSpecification.php#4.4.1.1,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,InvasivenessAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,publicationDate
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/localityType-2021-02-23,localityType-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Locality Type,"Controlled vocabulary: State/Province, County, Postal code, Watershed, Unknown.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,localityType
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/WhatImpact-2021-02-23,WhatImpact-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,What Impact,"An indication of the actual impact as a free text string. e.g. destroys 
riparian vegetation, destroys irrigation systems, displaces Arvicola 
sapidus",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,WhatImpact
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/vector-2021-02-23,vector-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Vector,"By which means a species occupies a new territory. e.g. fishing boats; dirty boots, cars (Aedes albopictus)",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,vector
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Route-2021-02-23,Route-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Route,This is equivalent and probably replaceable by gisin:route,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,invasiveness,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Route
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactTarget-2021-02-23,impactTarget-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Impact Target,This is equivalent and probably replaceable by gisin:impactTarget,,,http://www.w3.org/2004/02/skos/core#ConceptScheme,,InvasivenessAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactTarget
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactTarget01-2021-02-23,impactTarget01-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Economy,Economy,,,http://www.w3.org/2004/02/skos/core#Concept,Economy,,impactTarget,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactTarget01
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactTarget02-2021-02-23,impactTarget02-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Environment,Environment,,,http://www.w3.org/2004/02/skos/core#Concept,Environment,,impactTarget,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactTarget02
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactTarget03-2021-02-23,impactTarget03-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Human health,Human health,,,http://www.w3.org/2004/02/skos/core#Concept,HumanHealth,,impactTarget,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactTarget03
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactTarget04-2021-02-23,impactTarget04-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Unknown,Unknown,,,http://www.w3.org/2004/02/skos/core#Concept,Unknown,,impactTarget,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactTarget04
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism-2021-02-23,impactMechanism-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Impact Mechanism,Mechanism of introduction or impact to a new location.,,,http://www.w3.org/2004/02/skos/core#ConceptScheme,,InvasivenessAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism01-2021-02-23,impactMechanism01-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Allergeny,Allergeny,,,http://www.w3.org/2004/02/skos/core#Concept,Allergeny,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism01
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism02-2021-02-23,impactMechanism02-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Competition,Competition,,,http://www.w3.org/2004/02/skos/core#Concept,Competition,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism02
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism03-2021-02-23,impactMechanism03-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Disease Transmission,Disease Transmission,,,http://www.w3.org/2004/02/skos/core#Concept,DiseaseTransmission,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism03
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism04-2021-02-23,impactMechanism04-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Fouling,Fouling,,,http://www.w3.org/2004/02/skos/core#Concept,Fouling,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism04
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism05-2021-02-23,impactMechanism05-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Herbivory,Herbivory,,,http://www.w3.org/2004/02/skos/core#Concept,Herbivory,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism05
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism06-2021-02-23,impactMechanism06-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Hybridization,Hybridization,,,http://www.w3.org/2004/02/skos/core#Concept,Hybridization,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism06
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism07-2021-02-23,impactMechanism07-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Inhibits Growth Of Other Species,Inhibits Growth Of Other Species,,,http://www.w3.org/2004/02/skos/core#Concept,InhibitsGrowthOfOtherSpecies,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism07
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism08-2021-02-23,impactMechanism08-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Interaction With Other Invasive Species,Interaction With Other Invasive Species,,,http://www.w3.org/2004/02/skos/core#Concept,InteractionWithOtherInvasiveSpecies,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism08
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism09-2021-02-23,impactMechanism09-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Modifies Fire Regime,Modifies Fire Regime,,,http://www.w3.org/2004/02/skos/core#Concept,ModifiesFireRegime,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism09
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism10-2021-02-23,impactMechanism10-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Modifies Hydrology,Modifies Hydrology,,,http://www.w3.org/2004/02/skos/core#Concept,ModifiesHydrology,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism10
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism11-2021-02-23,impactMechanism11-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Modifies Natural Benthic Communities,Modifies Natural Benthic Communities,,,http://www.w3.org/2004/02/skos/core#Concept,ModifiesNaturalBenthicCommunities,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism11
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism12-2021-02-23,impactMechanism12-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Modifies Nutrient Regime,Modifies Nutrient Regime,,,http://www.w3.org/2004/02/skos/core#Concept,ModifiesNutrientRegime,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism12
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism13-2021-02-23,impactMechanism13-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Modifies Successional Patterns,Modifies Successional Patterns,,,http://www.w3.org/2004/02/skos/core#Concept,ModifiesSuccessionalPatterns,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism13
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism14-2021-02-23,impactMechanism14-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Other See Memo For Description,Other See Memo For Description,,,http://www.w3.org/2004/02/skos/core#Concept,OtherSeeMemoForDescription,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism14
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism15-2021-02-23,impactMechanism15-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Parasitism,Parasitism,,,http://www.w3.org/2004/02/skos/core#Concept,Parasitism,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism15
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism16-2021-02-23,impactMechanism16-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Pathogenic,Pathogenic,,,http://www.w3.org/2004/02/skos/core#Concept,Pathogenic,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism16
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism17-2021-02-23,impactMechanism17-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Physical Disturbance,Physical Disturbance,,,http://www.w3.org/2004/02/skos/core#Concept,PhysicalDisturbance,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism17
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism18-2021-02-23,impactMechanism18-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Pollen Swamping,Pollen Swamping,,,http://www.w3.org/2004/02/skos/core#Concept,PollenSwamping,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism18
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism19-2021-02-23,impactMechanism19-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Predation,Predation,,,http://www.w3.org/2004/02/skos/core#Concept,Predation,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism19
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism20-2021-02-23,impactMechanism20-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Transpiration,Transpiration,,,http://www.w3.org/2004/02/skos/core#Concept,Transpiration,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism20
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/impactMechanism21-2021-02-23,impactMechanism21-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Unknown,Unknown,,,http://www.w3.org/2004/02/skos/core#Concept,Unknown,,impactMechanism,,,plic,plic,http://rs.tdwg.org/plic/terms/,impactMechanism21
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/keys-2021-02-23,keys-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Keys,Dichotomic or multientrance keys.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,IdentificationKeys,,,,plic,plic,http://rs.tdwg.org/plic/terms/,keys
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/legislationAtomized-2021-02-23,legislationAtomized-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Atomized Legislation,legislation element in structured format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Legislation,,,,plic,plic,http://rs.tdwg.org/plic/terms/,legislationAtomized
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/language-2021-02-23,language-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Language,"The language of the taxon record, according to ISO 639.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,RecordMetadata,,,,plic,plic,http://rs.tdwg.org/plic/terms/,language
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/lifeCycle-2021-02-23,lifeCycle-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Life Cycle,Life history of a living organism: The course of developmental changes in an organism from fertilized zygote to maturity or stages through which an organism passes.,,,http://www.w3.org/2000/01/rdf-schema#Class,,NaturalHistory,,,,plic,plic,http://rs.tdwg.org/plic/terms/,lifeCycle
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/lifeForm-2021-02-23,lifeForm-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Life Form,"General appearance. Characteristic mode of growth or occurrence associated to its environment, particularly for plants. Comprising its size, shape, texture and orientation.",,"Example: tree, shrubs, herbs.",http://www.w3.org/2000/01/rdf-schema#Class,,NaturalHistory,,,,plic,plic,http://rs.tdwg.org/plic/terms/,lifeForm
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/lifeCycleAtomized-2021-02-23,lifeCycleAtomized-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Atomized Life Cycle,lifeCycle element in structured format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,lifeCycle,,,,plic,plic,http://rs.tdwg.org/plic/terms/,lifeCycleAtomized
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/lifeCycleUnstructured-2021-02-23,lifeCycleUnstructured-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Unstructured Life Cycle,lifeCycle element in text block format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,lifeCycle,,,,plic,plic,http://rs.tdwg.org/plic/terms/,lifeCycleUnstructured
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/lifeFormAtomized-2021-02-23,lifeFormAtomized-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Atomized Life Form,lifeCycleForm element in structured format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,lifeCycle,,,,plic,plic,http://rs.tdwg.org/plic/terms/,lifeFormAtomized
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/lifeFormUnstructured-2021-02-23,lifeFormUnstructured-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Unstructured Life Form,lifeCycleForm element in text block format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,lifeCycle,,,,plic,plic,http://rs.tdwg.org/plic/terms/,lifeFormUnstructured
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/legislation-2021-02-23,legislation-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Legislation,A national proposed law or group of laws. A regional proposed law or group of laws.,,,http://www.w3.org/2000/01/rdf-schema#Class,,DemographyAndThreat,,,,plic,plic,http://rs.tdwg.org/plic/terms/,legislation
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/legislationUnstructured-2021-02-23,legislationUnstructured-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Unstructured Legislation,legislation element in text block format.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,Legislation,,,,plic,plic,http://rs.tdwg.org/plic/terms/,legislationUnstructured
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/LegislationType-2021-02-23,LegislationType-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Legislation Type,National and/or regional law or group of laws.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,LegislationAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,LegislationType
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/LegislationName-2021-02-23,LegislationName-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Legislation Name,Word or phrase to designate the law or group of laws.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,LegislationAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,LegislationName
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/ProtectionLegalStatus-2021-02-23,ProtectionLegalStatus-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Protection Legal Status,Description of the legal status.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,LegislationAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,ProtectionLegalStatus
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/LegislationRead-2021-02-23,LegislationRead-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Legislation Read,The oficial document in which the user can read the legislation.,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,LegislationAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,LegislationRead
2021-02-23T21:15:57-06:00,http://rs.tdwg.org/plic/terms/version/Status-2021-02-23,Status-2021-02-23,http://rs.tdwg.org/plic/terms/version/,2021-02-23,recommended,,,,Status,"Whether a piece of legislation is in force, or superseded, etc.",,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,LegislationAtomized,,,,plic,plic,http://rs.tdwg.org/plic/terms/,Status
